TripID,TimestampUTC,Longitude,Latitude,TripFlag
88700001,2015-08-25 01:24:27,-157.679113819759,25.6495318852574,0
88700001,2015-08-25 01:27:27,-157.678928743504,25.6498058610049,0
88700001,2015-08-25 01:30:27,-157.678729301129,25.6501132042967,0
88700001,2015-08-25 01:33:27,-157.678603770156,25.6503735668783,0
88700001,2015-08-25 01:36:27,-157.678362417323,25.6506330695729,0
88700001,2015-08-25 01:39:27,-157.678754809638,25.6507210065138,0
88700001,2015-08-25 01:42:27,-157.683194746655,25.6484159883354,0
88700001,2015-08-25 01:45:27,-157.692748499046,25.6405842580306,0
88700001,2015-08-25 01:48:27,-157.698155262273,25.6354568087128,0
88700001,2015-08-25 01:51:27,-157.698148448277,25.6360672185734,0
88700001,2015-08-25 01:54:27,-157.697938344006,25.636727322569,0
88700001,2015-08-25 01:57:27,-157.698075204295,25.6372702257917,0
88700001,2015-08-25 02:00:27,-157.698091914881,25.6378181914767,0
88700001,2015-08-25 02:03:27,-157.698135,25.638475,0
88700001,2015-08-25 02:06:27,-157.698807065195,25.6386285869958,0
88700001,2015-08-25 02:09:27,-157.712456202719,25.6375450799749,0
88700001,2015-08-25 02:12:27,-157.719573155272,25.6370290300155,0
88700001,2015-08-25 02:15:27,-157.721054802962,25.637440289959,0
88700001,2015-08-25 02:18:27,-157.732678886173,25.6434317240229,0
88700001,2015-08-25 02:21:27,-157.747887645184,25.6468400205881,0
88700001,2015-08-25 02:24:27,-157.761902820279,25.6460731943205,0
88700001,2015-08-25 02:27:27,-157.767072553333,25.6561298494126,0
88700001,2015-08-25 02:30:27,-157.762330518388,25.666736509844,0
88700001,2015-08-25 02:33:27,-157.751500680263,25.6761928987018,0
88700001,2015-08-25 02:36:27,-157.736828032061,25.6811043898432,0
88700001,2015-08-25 02:39:27,-157.732040154968,25.6937810726608,0
88700001,2015-08-25 02:42:27,-157.721332917811,25.7078359535304,0
88700001,2015-08-25 02:45:27,-157.7067735381,25.7210479993247,0
88700001,2015-08-25 02:48:27,-157.695476014867,25.7312886197574,0
88700001,2015-08-25 02:51:27,-157.689235604182,25.7379280254377,0
88700001,2015-08-25 02:54:27,-157.682148864197,25.7498560532151,0
88700001,2015-08-25 02:57:27,-157.67777049881,25.7552769078507,0
88700001,2015-08-25 03:00:27,-157.673925146272,25.7597141882427,0
88700001,2015-08-25 03:03:27,-157.668424194692,25.7598857555694,0
88700001,2015-08-25 03:06:27,-157.659653422385,25.7628405944254,0
88700001,2015-08-25 03:09:27,-157.646501935275,25.7694788374698,0
88700001,2015-08-25 03:12:27,-157.635180743139,25.7723851592856,0
88700001,2015-08-25 03:15:27,-157.631839914438,25.7708626378078,0
88700001,2015-08-25 03:18:27,-157.632422964494,25.769691208253,0
88700001,2015-08-25 03:21:27,-157.631985442134,25.7693965200702,0
88700001,2015-08-25 03:24:27,-157.631874077335,25.7666745511064,0
88700001,2015-08-25 03:27:27,-157.631158976569,25.7657966780141,0
88700001,2015-08-25 03:30:27,-157.628273401665,25.7659893998117,0
88700001,2015-08-25 03:33:27,-157.625268336923,25.7656183981634,0
88700001,2015-08-25 03:36:27,-157.621568334144,25.7661967243165,0
88700001,2015-08-25 03:39:27,-157.624380444889,25.7605902814252,0
88700001,2015-08-25 03:42:27,-157.618776240117,25.7603054833953,0
88700001,2015-08-25 03:45:27,-157.6123579231,25.7611845846896,0
88700001,2015-08-25 03:48:27,-157.611610288198,25.7586511503496,0
88700001,2015-08-25 03:51:27,-157.610754734681,25.7558159904691,0
88700001,2015-08-25 03:54:27,-157.603317199057,25.7543739519454,0
88700001,2015-08-25 03:57:27,-157.589880543757,25.7551592463405,0
88700001,2015-08-25 04:00:27,-157.58120933476,25.7537782693873,0
88700001,2015-08-25 04:03:27,-157.575050795216,25.7521580235381,0
88700001,2015-08-25 04:06:27,-157.566216271588,25.7542670598645,0
88700001,2015-08-25 04:09:27,-157.558646525753,25.7576194074168,0
88700001,2015-08-25 04:12:27,-157.546731630748,25.7615843388951,0
88700001,2015-08-25 04:15:27,-157.533675102578,25.7596226445015,0
88700001,2015-08-25 04:18:27,-157.526230691411,25.7536734938526,0
88700001,2015-08-25 04:21:27,-157.523922338627,25.755471073402,0
88700001,2015-08-25 04:24:27,-157.51996842318,25.757645195521,0
88700001,2015-08-25 04:27:27,-157.506779694442,25.761181381186,0
88700001,2015-08-25 04:30:27,-157.492231483036,25.7595500117658,0
88700001,2015-08-25 04:33:27,-157.48438642914,25.7536050448987,0
88700001,2015-08-25 04:36:27,-157.481889632491,25.7518026433122,0
88700001,2015-08-25 04:39:27,-157.481252645183,25.7520199355043,0
88700001,2015-08-25 04:42:27,-157.480691354861,25.7522560645366,0
88700001,2015-08-25 04:45:27,-157.480131016191,25.7524874355431,0
88700001,2015-08-25 04:48:27,-157.479530561627,25.75274772739,0
88700001,2015-08-25 04:51:27,-157.47896833703,25.7529604332951,0
88700001,2015-08-25 04:54:27,-157.478448668598,25.7531649894525,0
88700001,2015-08-25 04:57:27,-157.477932355069,25.7534280324256,0
88700001,2015-08-25 05:00:27,-157.477440893235,25.7536485616696,0
88700001,2015-08-25 05:03:27,-157.476918443512,25.7538920218417,0
88700001,2015-08-25 05:06:27,-157.47646967413,25.7541443697024,0
88700001,2015-08-25 05:09:27,-157.476011357064,25.7544266434309,0
88700001,2015-08-25 05:12:27,-157.475483310159,25.7547265600481,0
88700001,2015-08-25 05:15:27,-157.475039244813,25.755010733826,0
88700001,2015-08-25 05:18:27,-157.474642892154,25.7552828109565,0
88700001,2015-08-25 05:21:27,-157.47537178562,25.754868491091,0
88700001,2015-08-25 05:24:27,-157.479776712183,25.7514108621516,0
88700001,2015-08-25 05:27:27,-157.484288255801,25.7455446070151,0
88700001,2015-08-25 05:30:27,-157.490046263755,25.7391155273146,0
88700001,2015-08-25 05:33:27,-157.49590723281,25.7325840050951,0
88700001,2015-08-25 05:36:27,-157.497620881891,25.7253472920076,0
88700001,2015-08-25 05:39:27,-157.500272588058,25.7207768916004,0
88700001,2015-08-25 05:42:27,-157.504865863307,25.7171450262608,0
88700001,2015-08-25 05:45:27,-157.508319970552,25.7134296627066,0
88700001,2015-08-25 05:48:27,-157.50970713149,25.7126085903118,0
88700001,2015-08-25 05:51:27,-157.509400608628,25.7127231739482,0
88700001,2015-08-25 05:54:27,-157.509146114997,25.7127780219528,0
88700001,2015-08-25 05:57:27,-157.508790864451,25.7130907012197,0
88700001,2015-08-25 06:00:27,-157.508422984887,25.7134106667742,0
88700001,2015-08-25 06:03:27,-157.508084577593,25.7137234227727,0
88700001,2015-08-25 06:06:27,-157.507740000207,25.7140523351691,0
88700001,2015-08-25 06:09:27,-157.507379826488,25.7143501000724,0
88700001,2015-08-25 06:12:27,-157.507011090102,25.7146580106568,0
88700001,2015-08-25 06:15:27,-157.506582858763,25.7149798744165,0
88700001,2015-08-25 06:18:27,-157.506082398956,25.7153128723467,0
88700001,2015-08-25 06:21:27,-157.505746335139,25.7156652127762,0
88700001,2015-08-25 06:24:27,-157.505428447455,25.7160093421311,0
88700001,2015-08-25 06:27:27,-157.505134857259,25.716346174635,0
88700001,2015-08-25 06:30:27,-157.504804744849,25.716680595802,0
88700001,2015-08-25 06:33:27,-157.504429903461,25.7170383871823,0
88700001,2015-08-25 06:36:27,-157.504085285979,25.7174260476887,0
88700001,2015-08-25 06:39:27,-157.50373769015,25.7178305615815,0
88700001,2015-08-25 06:42:27,-157.503373226171,25.7182564839678,0
88700001,2015-08-25 06:45:27,-157.503005508373,25.7186653851326,0
88700001,2015-08-25 06:48:27,-157.502656898746,25.7190722353813,0
88700001,2015-08-25 06:51:27,-157.502345112629,25.7194982139606,0
88700001,2015-08-25 06:54:27,-157.502010765115,25.7199274706996,0
88700001,2015-08-25 06:57:27,-157.501620925582,25.7203470429299,0
88700001,2015-08-25 07:00:27,-157.501317791617,25.7206844360487,0
88700001,2015-08-25 07:03:27,-157.501078789518,25.7209852217149,0
88700001,2015-08-25 07:06:27,-157.500695022118,25.7214128316351,0
88700001,2015-08-25 07:09:27,-157.500272902556,25.7218716359838,0
88700001,2015-08-25 07:12:27,-157.499840288414,25.7223455218451,0
88700001,2015-08-25 07:15:27,-157.499407119923,25.722834962052,0
88700001,2015-08-25 07:18:27,-157.498971859053,25.7233457446582,0
88700001,2015-08-25 07:21:27,-157.498600885855,25.7238506847713,0
88700001,2015-08-25 07:24:27,-157.498571021988,25.7242308750569,0
88700001,2015-08-25 07:27:27,-157.498161016541,25.7247460924633,0
88700001,2015-08-25 07:30:27,-157.497699684977,25.7252449511414,0
88700001,2015-08-25 07:33:27,-157.497250581685,25.7257542228714,0
88700001,2015-08-25 07:36:27,-157.496810266309,25.7262893804213,0
